1	8	1e-11	11.9405839111594	6.92389110421367	0.822357717481083
2	8	1e-11	13.6279947046498	9.2258771211278	0.818912698434586
3	8	1e-11	20.547794359089	21.7591651541114	0.689291398269383
4	8	1e-11	11.8515463922589	13.1534989517275	0.924764445310972
5	8	1e-11	8.67628606606796	6.92401989014667	0.872093494590365
6	8	1e-11	13.3492016503257	6.92315711284289	0.859504154725628
7	8	1e-11	7.30766321471961	-0.838535312980331	0.769352989754388
8	8	1e-11	8.80315346482621	8.96156683723158	0.795923999653389
9	8	1e-11	14.614257491107	16.7583358371573	0.815633376478663
10	8	1e-11	17.5523043061822	7.45423465693016	0.911445558462334
11	8	1e-11	11.9616678313645	6.04329841022198	0.818654250610345
12	8	1e-11	14.0260824523286	9.05894196814242	0.81790902313216
1	8	1e-05	11.9405839111594	6.92306680998483	0.822357723954552
2	8	1e-05	13.6279947046498	9.22572843124176	0.818912686960287
3	8	1e-05	20.547794359089	21.7515646885762	0.689291370969047
4	8	1e-05	11.8515463922589	13.1534100483259	0.924764448092916
5	8	1e-05	8.67628606606796	6.92472987489038	0.872093465333526
6	8	1e-05	13.3492016503257	6.92396804686818	0.859504120128047
7	8	1e-05	7.30766321471961	-0.837787529547782	0.769352969117558
8	8	1e-05	8.80315346482621	8.96561432397554	0.795924022011939
9	8	1e-05	14.614257491107	16.7529775907496	0.815633343193554
10	8	1e-05	17.5523043061822	7.45471606704361	0.911445547172683
11	8	1e-05	11.9616678313645	6.04322258429425	0.818654239577722
12	8	1e-05	14.0260824523286	9.05782273775479	0.817908994863222
1	8	0.001	11.9405839111594	6.85359843532864	0.822331414973704
2	8	0.001	13.6279947046498	9.20450643980212	0.818906381507975
3	8	0.001	20.547794359089	5.04997830240423	0.689282690524131
4	8	0.001	11.8515463922589	13.0907704928016	0.924738984046893
5	8	0.001	8.67628606606796	6.85145720501369	0.872061761069235
6	8	0.001	13.3492016503257	6.85374237188388	0.859477843691082
7	8	0.001	7.30766321471961	-1.84275425527182	0.769346216879014
8	8	0.001	8.80315346482621	9.90122628995115	0.795921941962729
9	8	0.001	14.614257491107	16.1041920369254	0.815631736461849
10	8	0.001	17.5523043061822	7.38287214229853	0.911415266013028
11	8	0.001	11.9616678313645	3.52991561510039	0.818629558292492
12	8	0.001	14.0260824523286	4.87513992481265	0.817902950461441
1	8	0.2	11.9405839111594	3.1062726191735	0.734112021478182
2	8	0.2	13.6279947046498	4.85691675938528	0.704827949705073
3	8	0.2	20.547794359089	3.68020615083003	0.675988485112673
4	8	0.2	11.8515463922589	7.66059705661189	0.806479268919973
5	8	0.2	8.67628606606796	3.10619646236981	0.774537836227519
6	8	0.2	13.3492016503257	3.10627235772677	0.76916285200222
7	8	0.2	7.30766321471961	0.160395651992449	0.652556641562632
8	8	0.2	8.80315346482621	11.3209987632439	0.733926702038456
9	8	0.2	14.614257491107	7.1801560642025	0.731511032785278
10	8	0.2	17.5523043061822	4.72211349786545	0.811645572891711
11	8	0.2	11.9616678313645	-2.38235486063292	0.73081857518907
12	8	0.2	14.0260824523286	6.46111543546011	0.732524662583903
1	8	0.4	11.9405839111594	2.35087490512068	0.579411521622371
2	8	0.4	13.6279947046498	2.88243855140639	0.531975177609429
3	8	0.4	20.547794359089	2.82733025347375	0.627326572860407
4	8	0.4	11.8515463922589	6.44635505408699	0.725483644185195
5	8	0.4	8.67628606606796	2.3508660634413	0.601060679614027
6	8	0.4	13.3492016503257	2.35088308000699	0.610906799654825
7	8	0.4	7.30766321471961	1.59757479025796	0.328435041230226
8	8	0.4	8.80315346482621	10.0183389393078	0.546145683615586
9	8	0.4	14.614257491107	5.26472065237509	0.580681236017052
10	8	0.4	17.5523043061822	3.69341508790351	0.634509219996464
11	8	0.4	11.9616678313645	2.70381630812554	0.576379018324471
12	8	0.4	14.0260824523286	5.49663605619574	0.589173665711022
1	8	0.5	11.9405839111594	2.3507259620727	0.519101855838553
