1	28	1e-11	11.9405839111594	10.8169906874624	0.928608865964076
2	28	1e-11	13.6279947046498	10.012968680772	0.924983499835066
3	28	1e-11	20.547794359089	22.0611741541335	0.871287172141023
4	28	1e-11	11.8515463922589	14.0209490697302	0.924764461468922
5	28	1e-11	8.67628606606796	12.231297603041	0.992640027010512
6	28	1e-11	13.3492016503257	10.2065488096477	0.965308794361402
7	28	1e-11	7.30766321471961	2.942373973495	0.904453155489677
8	28	1e-11	8.80315346482621	13.0482642213675	0.915460317871167
9	28	1e-11	14.614257491107	17.3778878266852	0.923625108506036
10	28	1e-11	17.5523043061822	13.8928959428203	0.911445600924267
11	28	1e-11	11.9616678313645	10.3221694451249	0.9248765135853
12	28	1e-11	14.0260824523286	13.0582277010126	0.924567759196355
